Radius	Barionic density	Energy	Pressure	Energy density	Rest mass	Radius metric	Time metric
2.88593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42325687E-01	1.06120417E+00
2.88693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42346276E-01	1.06118098E+00
2.88793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42366850E-01	1.06115781E+00
2.88893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42387409E-01	1.06113466E+00
2.88993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42407954E-01	1.06111153E+00
2.89093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42428484E-01	1.06108842E+00
2.89193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42449000E-01	1.06106532E+00
2.89293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42469500E-01	1.06104224E+00
2.89393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42489987E-01	1.06101917E+00
2.89493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42510458E-01	1.06099613E+00
2.89593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42530915E-01	1.06097310E+00
2.89693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42551357E-01	1.06095009E+00
2.89793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42571785E-01	1.06092710E+00
2.89893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42592199E-01	1.06090412E+00
2.89993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42612598E-01	1.06088116E+00
2.90093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42632982E-01	1.06085822E+00
2.90193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42653352E-01	1.06083530E+00
2.90293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42673707E-01	1.06081239E+00
2.90393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42694048E-01	1.06078950E+00
2.90493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42714374E-01	1.06076663E+00
2.90593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42734686E-01	1.06074377E+00
2.90693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42754984E-01	1.06072093E+00
2.90793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42775267E-01	1.06069811E+00
2.90893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42795536E-01	1.06067531E+00
2.90993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42815790E-01	1.06065252E+00
2.91093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42836031E-01	1.06062975E+00
2.91193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42856256E-01	1.06060700E+00
2.91293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42876468E-01	1.06058427E+00
2.91393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42896665E-01	1.06056155E+00
2.91493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42916848E-01	1.06053885E+00
2.91593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42937016E-01	1.06051616E+00
2.91693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42957171E-01	1.06049350E+00
2.91793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42977311E-01	1.06047085E+00
2.91893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.42997437E-01	1.06044821E+00
2.91993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43017548E-01	1.06042560E+00
2.92093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43037646E-01	1.06040300E+00
2.92193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43057729E-01	1.06038042E+00
2.92293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43077798E-01	1.06035785E+00
2.92393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43097853E-01	1.06033530E+00
2.92493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43117894E-01	1.06031277E+00
2.92593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43137920E-01	1.06029026E+00
2.92693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43157933E-01	1.06026776E+00
2.92793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43177931E-01	1.06024528E+00
2.92893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43197916E-01	1.06022281E+00
2.92993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43217886E-01	1.06020036E+00
2.93093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43237842E-01	1.06017793E+00
2.93193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43257785E-01	1.06015552E+00
2.93293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43277713E-01	1.06013312E+00
2.93393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43297627E-01	1.06011074E+00
2.93493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43317527E-01	1.06008838E+00
2.93593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43337414E-01	1.06006603E+00
2.93693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43357286E-01	1.06004370E+00
2.93793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43377144E-01	1.06002138E+00
2.93893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43396989E-01	1.05999909E+00
2.93993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43416819E-01	1.05997681E+00
2.94093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43436636E-01	1.05995454E+00
2.94193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43456438E-01	1.05993229E+00
2.94293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43476227E-01	1.05991006E+00
2.94393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43496002E-01	1.05988785E+00
2.94493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43515763E-01	1.05986565E+00
2.94593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43535511E-01	1.05984347E+00
2.94693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43555244E-01	1.05982130E+00
2.94793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43574964E-01	1.05979915E+00
2.94893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43594670E-01	1.05977702E+00
2.94993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43614362E-01	1.05975490E+00
2.95093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43634040E-01	1.05973280E+00
2.95193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43653705E-01	1.05971072E+00
2.95293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43673356E-01	1.05968865E+00
2.95393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43692993E-01	1.05966660E+00
2.95493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43712616E-01	1.05964457E+00
2.95593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43732226E-01	1.05962255E+00
2.95693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43751822E-01	1.05960055E+00
2.95793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43771405E-01	1.05957856E+00
2.95893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43790974E-01	1.05955659E+00
2.95993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43810529E-01	1.05953464E+00
2.96093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43830070E-01	1.05951270E+00
2.96193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43849598E-01	1.05949078E+00
2.96293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43869113E-01	1.05946887E+00
2.96393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43888614E-01	1.05944699E+00
2.96493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43908101E-01	1.05942511E+00
2.96593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43927575E-01	1.05940326E+00
2.96693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43947035E-01	1.05938142E+00
2.96793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43966481E-01	1.05935959E+00
2.96893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.43985915E-01	1.05933778E+00
2.96993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44005334E-01	1.05931599E+00
2.97093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44024741E-01	1.05929422E+00
2.97193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44044133E-01	1.05927245E+00
2.97293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44063513E-01	1.05925071E+00
2.97393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44082879E-01	1.05922898E+00
2.97493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44102231E-01	1.05920727E+00
2.97593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44121570E-01	1.05918557E+00
2.97693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44140896E-01	1.05916389E+00
2.97793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44160208E-01	1.05914223E+00
2.97893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44179507E-01	1.05912058E+00
2.97993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44198793E-01	1.05909895E+00
2.98093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44218065E-01	1.05907733E+00
2.98193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44237324E-01	1.05905573E+00
2.98293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44256570E-01	1.05903414E+00
2.98393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44275802E-01	1.05901257E+00
2.98493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44295021E-01	1.05899102E+00
2.98593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44314227E-01	1.05896948E+00
2.98693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44333419E-01	1.05894796E+00
2.98793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44352599E-01	1.05892645E+00
2.98893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44371765E-01	1.05890496E+00
2.98993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44390918E-01	1.05888349E+00
2.99093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44410057E-01	1.05886203E+00
2.99193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44429184E-01	1.05884058E+00
2.99293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44448297E-01	1.05881915E+00
2.99393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44467398E-01	1.05879774E+00
2.99493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44486485E-01	1.05877634E+00
2.99593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44505559E-01	1.05875496E+00
2.99693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44524619E-01	1.05873360E+00
2.99793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44543667E-01	1.05871225E+00
2.99893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44562702E-01	1.05869091E+00
2.99993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44581723E-01	1.05866959E+00
3.00093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44600732E-01	1.05864829E+00
3.00193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44619727E-01	1.05862700E+00
3.00293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44638710E-01	1.05860573E+00
3.00393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44657679E-01	1.05858447E+00
3.00493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44676635E-01	1.05856323E+00
3.00593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44695579E-01	1.05854200E+00
3.00693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44714509E-01	1.05852079E+00
3.00793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44733427E-01	1.05849959E+00
3.00893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44752331E-01	1.05847841E+00
3.00993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44771223E-01	1.05845725E+00
3.01093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44790101E-01	1.05843610E+00
3.01193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44808967E-01	1.05841496E+00
3.01293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44827820E-01	1.05839384E+00
3.01393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44846660E-01	1.05837274E+00
3.01493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44865487E-01	1.05835165E+00
3.01593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44884301E-01	1.05833058E+00
3.01693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44903103E-01	1.05830952E+00
3.01793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44921891E-01	1.05828847E+00
3.01893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44940667E-01	1.05826745E+00
3.01993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44959430E-01	1.05824643E+00
3.02093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44978180E-01	1.05822544E+00
3.02193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.44996917E-01	1.05820445E+00
3.02293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45015642E-01	1.05818349E+00
3.02393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45034354E-01	1.05816253E+00
3.02493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45053053E-01	1.05814160E+00
3.02593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45071739E-01	1.05812068E+00
3.02693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45090413E-01	1.05809977E+00
3.02793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45109074E-01	1.05807888E+00
3.02893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45127722E-01	1.05805800E+00
3.02993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45146357E-01	1.05803714E+00
3.03093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45164980E-01	1.05801629E+00
3.03193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45183590E-01	1.05799546E+00
3.03293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45202188E-01	1.05797464E+00
3.03393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45220773E-01	1.05795384E+00
3.03493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45239345E-01	1.05793305E+00
3.03593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45257905E-01	1.05791228E+00
3.03693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45276452E-01	1.05789152E+00
3.03793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45294987E-01	1.05787078E+00
3.03893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45313509E-01	1.05785005E+00
3.03993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45332018E-01	1.05782934E+00
3.04093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45350515E-01	1.05780864E+00
3.04193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45369000E-01	1.05778796E+00
3.04293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45387472E-01	1.05776729E+00
3.04393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45405931E-01	1.05774664E+00
3.04493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45424378E-01	1.05772600E+00
3.04593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45442812E-01	1.05770538E+00
3.04693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45461234E-01	1.05768477E+00
3.04793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45479644E-01	1.05766417E+00
3.04893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45498041E-01	1.05764359E+00
3.04993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45516426E-01	1.05762303E+00
3.05093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45534798E-01	1.05760248E+00
3.05193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45553158E-01	1.05758194E+00
3.05293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45571506E-01	1.05756142E+00
3.05393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45589841E-01	1.05754092E+00
3.05493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45608164E-01	1.05752042E+00
3.05593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45626474E-01	1.05749995E+00
3.05693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45644772E-01	1.05747949E+00
3.05793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45663058E-01	1.05745904E+00
3.05893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45681331E-01	1.05743860E+00
3.05993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45699592E-01	1.05741819E+00
3.06093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45717841E-01	1.05739778E+00
3.06193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45736078E-01	1.05737739E+00
3.06293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45754302E-01	1.05735702E+00
3.06393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45772514E-01	1.05733665E+00
3.06493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45790714E-01	1.05731631E+00
3.06593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45808902E-01	1.05729598E+00
3.06693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45827077E-01	1.05727566E+00
3.06793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45845241E-01	1.05725536E+00
3.06893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45863392E-01	1.05723507E+00
3.06993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45881531E-01	1.05721479E+00
3.07093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45899657E-01	1.05719453E+00
3.07193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45917772E-01	1.05717429E+00
3.07293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45935874E-01	1.05715406E+00
3.07393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45953965E-01	1.05713384E+00
3.07493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45972043E-01	1.05711364E+00
3.07593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.45990109E-01	1.05709345E+00
3.07693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.46008163E-01	1.05707327E+00
3.07793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.46026205E-01	1.05705311E+00
