2022-01-03 16:06:01
Density	Radius	Energy	Rest mass
5.17126555E+20	1.15351172E+00	3.32060427E+57	3.08474207E+01
5.18473239E+20	1.15264844E+00	3.32343643E+57	3.08474207E+01
5.19819922E+20	1.15151953E+00	3.32626368E+57	3.08474207E+01
5.21166606E+20	1.15065234E+00	3.32908606E+57	3.08474207E+01
5.22513290E+20	1.14954688E+00	3.33190358E+57	3.08474207E+01
5.23859974E+20	1.14866406E+00	3.33471626E+57	3.08474207E+01
5.25206657E+20	1.14760156E+00	3.33752413E+57	3.08474207E+01
5.26553341E+20	1.14668750E+00	3.34032720E+57	3.08474207E+01
5.27900025E+20	1.14564063E+00	3.34312549E+57	3.08474207E+01
5.29246708E+20	1.14471875E+00	3.34591903E+57	3.08474207E+01
5.30593392E+20	1.14367188E+00	3.34870784E+57	3.08474207E+01
5.31940076E+20	1.14278906E+00	3.35149193E+57	3.08474207E+01
5.33286760E+20	1.14172266E+00	3.35427132E+57	3.08474207E+01
5.34633443E+20	1.14083594E+00	3.35704604E+57	3.08474207E+01
5.35980127E+20	1.13981641E+00	3.35981611E+57	3.08474207E+01
5.37326811E+20	1.13890625E+00	3.36258154E+57	3.08474207E+01
5.38673495E+20	1.13789453E+00	3.36534235E+57	3.08474207E+01
5.40020178E+20	1.13698047E+00	3.36809856E+57	3.08474207E+01
5.41366862E+20	1.13597656E+00	3.37085020E+57	3.08474207E+01
5.42713546E+20	1.13513672E+00	3.37359727E+57	3.08474207E+01
5.44060230E+20	1.13421484E+00	3.37633981E+57	3.08474207E+01
5.45406913E+20	1.13330859E+00	3.37907782E+57	3.08474207E+01
5.46753597E+20	1.13246094E+00	3.38181133E+57	3.08474207E+01
5.48100281E+20	1.13139844E+00	3.38454036E+57	3.08474207E+01
5.49446965E+20	1.13060156E+00	3.38726492E+57	3.08474207E+01
5.50793648E+20	1.12951953E+00	3.38998503E+57	3.08474207E+01
5.52140332E+20	1.12869531E+00	3.39270071E+57	3.08474207E+01
5.53487016E+20	1.12768750E+00	3.39541198E+57	3.08474207E+01
5.54833699E+20	1.12682813E+00	3.39811885E+57	3.08474207E+01
5.56180383E+20	1.12583594E+00	3.40082135E+57	3.08474207E+01
5.57527067E+20	1.12496484E+00	3.40351949E+57	3.08474207E+01
5.58873751E+20	1.12398828E+00	3.40621328E+57	3.08474207E+01
5.60220434E+20	1.12323047E+00	3.40890276E+57	3.08474207E+01
5.61567118E+20	1.12228906E+00	3.41158792E+57	3.08474207E+01
5.62913802E+20	1.12139063E+00	3.41426880E+57	3.08474207E+01
5.64260486E+20	1.12060938E+00	3.41694541E+57	3.08474207E+01
5.65607169E+20	1.11960547E+00	3.41961776E+57	3.08474207E+01
5.66953853E+20	1.11876172E+00	3.42228587E+57	3.08474207E+01
5.68300537E+20	1.11779297E+00	3.42494976E+57	3.08474207E+01
5.69647221E+20	1.11694141E+00	3.42760944E+57	3.08474207E+01
5.70993904E+20	1.11598047E+00	3.43026494E+57	3.08474207E+01
5.72340588E+20	1.11524609E+00	3.43291626E+57	3.08474207E+01
5.73687272E+20	1.11446094E+00	3.43556343E+57	3.08474207E+01
5.75033956E+20	1.11343750E+00	3.43820646E+57	3.08474207E+01
5.76380639E+20	1.11266406E+00	3.44084536E+57	3.08474207E+01
5.77727323E+20	1.11169141E+00	3.44348016E+57	3.08474207E+01
5.79074007E+20	1.11086719E+00	3.44611087E+57	3.08474207E+01
5.80420690E+20	1.10992188E+00	3.44873750E+57	3.08474207E+01
5.81767374E+20	1.10921484E+00	3.45136007E+57	3.08474207E+01
5.83114058E+20	1.10829297E+00	3.45397860E+57	3.08474207E+01
5.84460742E+20	1.10742188E+00	3.45659310E+57	3.08474207E+01
5.85807425E+20	1.10666406E+00	3.45920359E+57	3.08474207E+01
5.87154109E+20	1.10569922E+00	3.46181007E+57	3.08474207E+01
5.88500793E+20	1.10490234E+00	3.46441258E+57	3.08474207E+01
5.89847477E+20	1.10396484E+00	3.46701112E+57	3.08474207E+01
5.91194160E+20	1.10326563E+00	3.46960571E+57	3.08474207E+01
5.92540844E+20	1.10248828E+00	3.47219635E+57	3.08474207E+01
5.93887528E+20	1.10151563E+00	3.47478308E+57	3.08474207E+01
5.95234212E+20	1.10075391E+00	3.47736590E+57	3.08474207E+01
5.96580895E+20	1.09983203E+00	3.47994483E+57	3.08474207E+01
5.97927579E+20	1.09904688E+00	3.48251988E+57	3.08474207E+01
5.99274263E+20	1.09823438E+00	3.48509106E+57	3.08474207E+01
6.00620947E+20	1.09741016E+00	3.48765840E+57	3.08474207E+01
6.01967630E+20	1.09667188E+00	3.49022190E+57	3.08474207E+01
6.03314314E+20	1.09572656E+00	3.49278158E+57	3.08474207E+01
6.04660998E+20	1.09494922E+00	3.49533746E+57	3.08474207E+01
6.06007681E+20	1.09410547E+00	3.49788954E+57	3.08474207E+01
6.07354365E+20	1.09335547E+00	3.50043784E+57	3.08474207E+01
6.08701049E+20	1.09264453E+00	3.50298238E+57	3.08474207E+01
6.10047733E+20	1.09169531E+00	3.50552317E+57	3.08474207E+01
6.11394416E+20	1.09092188E+00	3.50806023E+57	3.08474207E+01
6.12741100E+20	1.09005859E+00	3.51059356E+57	3.08474207E+01
6.14087784E+20	1.08934766E+00	3.51312318E+57	3.08474207E+01
6.15434468E+20	1.08864844E+00	3.51564911E+57	3.08474207E+01
6.16781151E+20	1.08770703E+00	3.51817135E+57	3.08474207E+01
6.18127835E+20	1.08694531E+00	3.52068993E+57	3.08474207E+01
6.19474519E+20	1.08611719E+00	3.52320485E+57	3.08474207E+01
6.20821203E+20	1.08539063E+00	3.52571613E+57	3.08474207E+01
6.22167886E+20	1.08467578E+00	3.52822377E+57	3.08474207E+01
6.23514570E+20	1.08377344E+00	3.53072781E+57	3.08474207E+01
6.24861254E+20	1.08301563E+00	3.53322824E+57	3.08474207E+01
6.26207938E+20	1.08226172E+00	3.53572508E+57	3.08474207E+01
6.27554621E+20	1.08146094E+00	3.53821834E+57	3.08474207E+01
6.28901305E+20	1.08076172E+00	3.54070804E+57	3.08474207E+01
6.30247989E+20	1.07988672E+00	3.54319419E+57	3.08474207E+01
6.31594672E+20	1.07923047E+00	3.54567679E+57	3.08474207E+01
6.32941356E+20	1.07851953E+00	3.54815587E+57	3.08474207E+01
6.34288040E+20	1.07764453E+00	3.55063144E+57	3.08474207E+01
6.35634724E+20	1.07689844E+00	3.55310351E+57	3.08474207E+01
6.36981407E+20	1.07605469E+00	3.55557208E+57	3.08474207E+01
6.38328091E+20	1.07537500E+00	3.55803718E+57	3.08474207E+01
6.39674775E+20	1.07468750E+00	3.56049882E+57	3.08474207E+01
6.41021459E+20	1.07381641E+00	3.56295700E+57	3.08474207E+01
6.42368142E+20	1.07311719E+00	3.56541174E+57	3.08474207E+01
6.43714826E+20	1.07248047E+00	3.56786306E+57	3.08474207E+01
6.45061510E+20	1.07161328E+00	3.57031096E+57	3.08474207E+01
6.46408194E+20	1.07088672E+00	3.57275545E+57	3.08474207E+01
6.47754877E+20	1.07005469E+00	3.57519655E+57	3.08474207E+01
6.49101561E+20	1.06939844E+00	3.57763427E+57	3.08474207E+01
6.50448245E+20	1.06870703E+00	3.58006862E+57	3.08474207E+01
6.51794928E+20	1.06785156E+00	3.58249961E+57	3.08474207E+01
6.53141612E+20	1.06723438E+00	3.58492725E+57	3.08474207E+01
6.54488296E+20	1.06655469E+00	3.58735157E+57	3.08474207E+01
6.55834980E+20	1.06568750E+00	3.58977255E+57	3.08474207E+01
6.57181663E+20	1.06496875E+00	3.59219023E+57	3.08474207E+01
6.58528347E+20	1.06426563E+00	3.59460460E+57	3.08474207E+01
6.59875031E+20	1.06351172E+00	3.59701569E+57	3.08474207E+01
6.61221715E+20	1.06283984E+00	3.59942350E+57	3.08474207E+01
6.62568398E+20	1.06201172E+00	3.60182804E+57	3.08474207E+01
6.63915082E+20	1.06139063E+00	3.60422932E+57	3.08474207E+01
6.65261766E+20	1.06071484E+00	3.60662736E+57	3.08474207E+01
6.66608450E+20	1.05988672E+00	3.60902217E+57	3.08474207E+01
6.67955133E+20	1.05929297E+00	3.61141375E+57	3.08474207E+01
6.69301817E+20	1.05863672E+00	3.61380212E+57	3.08474207E+01
6.70648501E+20	1.05776563E+00	3.61618729E+57	3.08474207E+01
6.71995185E+20	1.05711328E+00	3.61856927E+57	3.08474207E+01
6.73341868E+20	1.05651563E+00	3.62094807E+57	3.08474207E+01
6.74688552E+20	1.05567188E+00	3.62332369E+57	3.08474207E+01
6.76035236E+20	1.05497266E+00	3.62569616E+57	3.08474207E+01
6.77381919E+20	1.05430078E+00	3.62806548E+57	3.08474207E+01
6.78728603E+20	1.05360547E+00	3.63043166E+57	3.08474207E+01
6.80075287E+20	1.05290625E+00	3.63279472E+57	3.08474207E+01
6.81421971E+20	1.05222266E+00	3.63515466E+57	3.08474207E+01
6.82768654E+20	1.05148438E+00	3.63751148E+57	3.08474207E+01
6.84115338E+20	1.05084375E+00	3.63986522E+57	3.08474207E+01
6.85462022E+20	1.05010156E+00	3.64221586E+57	3.08474207E+01
6.86808706E+20	1.04944141E+00	3.64456343E+57	3.08474207E+01
6.88155389E+20	1.04881250E+00	3.64690793E+57	3.08474207E+01
6.89502073E+20	1.04799219E+00	3.64924938E+57	3.08474207E+01
6.90848757E+20	1.04740234E+00	3.65158778E+57	3.08474207E+01
6.92195441E+20	1.04676563E+00	3.65392314E+57	3.08474207E+01
6.93542124E+20	1.04596484E+00	3.65625547E+57	3.08474207E+01
6.94888808E+20	1.04537500E+00	3.65858479E+57	3.08474207E+01
6.96235492E+20	1.04473438E+00	3.66091110E+57	3.08474207E+01
6.97582176E+20	1.04394531E+00	3.66323441E+57	3.08474207E+01
6.98928859E+20	1.04335938E+00	3.66555474E+57	3.08474207E+01
7.00275543E+20	1.04272656E+00	3.66787208E+57	3.08474207E+01
7.01622227E+20	1.04194141E+00	3.67018646E+57	3.08474207E+01
7.02968910E+20	1.04135938E+00	3.67249788E+57	3.08474207E+01
7.04315594E+20	1.04073047E+00	3.67480634E+57	3.08474207E+01
7.05662278E+20	1.03994531E+00	3.67711187E+57	3.08474207E+01
7.07008962E+20	1.03937109E+00	3.67941446E+57	3.08474207E+01
7.08355645E+20	1.03874219E+00	3.68171413E+57	3.08474207E+01
7.09702329E+20	1.03796484E+00	3.68401089E+57	3.08474207E+01
7.11049013E+20	1.03739844E+00	3.68630475E+57	3.08474207E+01
7.12395697E+20	1.03679297E+00	3.68859571E+57	3.08474207E+01
7.13742380E+20	1.03599609E+00	3.69088379E+57	3.08474207E+01
7.15089064E+20	1.03542188E+00	3.69316899E+57	3.08474207E+01
7.16435748E+20	1.03482031E+00	3.69545132E+57	3.08474207E+01
7.17782432E+20	1.03410156E+00	3.69773079E+57	3.08474207E+01
7.19129115E+20	1.03346484E+00	3.70000742E+57	3.08474207E+01
7.20475799E+20	1.03285938E+00	3.70228120E+57	3.08474207E+01
7.21822483E+20	1.03222266E+00	3.70455216E+57	3.08474207E+01
7.23169167E+20	1.03154688E+00	3.70682029E+57	3.08474207E+01
7.24515850E+20	1.03091797E+00	3.70908560E+57	3.08474207E+01
7.25862534E+20	1.03029688E+00	3.71134811E+57	3.08474207E+01
7.27209218E+20	1.02964844E+00	3.71360783E+57	3.08474207E+01
7.28555901E+20	1.02898828E+00	3.71586475E+57	3.08474207E+01
7.29902585E+20	1.02849219E+00	3.71811890E+57	3.08474207E+01
7.31249269E+20	1.02771094E+00	3.72037027E+57	3.08474207E+01
7.32595953E+20	1.02712891E+00	3.72261889E+57	3.08474207E+01
7.33942636E+20	1.02661328E+00	3.72486475E+57	3.08474207E+01
7.35289320E+20	1.02582031E+00	3.72710786E+57	3.08474207E+01
7.36636004E+20	1.02529688E+00	3.72934823E+57	3.08474207E+01
7.37982688E+20	1.02469141E+00	3.73158588E+57	3.08474207E+01
7.39329371E+20	1.02391797E+00	3.73382081E+57	3.08474207E+01
7.40676055E+20	1.02339063E+00	3.73605302E+57	3.08474207E+01
7.42022739E+20	1.02280078E+00	3.73828253E+57	3.08474207E+01
7.43369423E+20	1.02210156E+00	3.74050935E+57	3.08474207E+01
7.44716106E+20	1.02148438E+00	3.74273348E+57	3.08474207E+01
7.46062790E+20	1.02090625E+00	3.74495492E+57	3.08474207E+01
7.47409474E+20	1.02029688E+00	3.74717370E+57	3.08474207E+01
7.48756158E+20	1.01966016E+00	3.74938981E+57	3.08474207E+01
7.50102841E+20	1.01905469E+00	3.75160327E+57	3.08474207E+01
7.51449525E+20	1.01860156E+00	3.75381407E+57	3.08474207E+01
7.52796209E+20	1.01781250E+00	3.75602224E+57	3.08474207E+01
7.54142892E+20	1.01730078E+00	3.75822778E+57	3.08474207E+01
7.55489576E+20	1.01670313E+00	3.76043069E+57	3.08474207E+01
7.56836260E+20	1.01595703E+00	3.76263099E+57	3.08474207E+01
7.58182944E+20	1.01542578E+00	3.76482868E+57	3.08474207E+01
7.59529627E+20	1.01485156E+00	3.76702376E+57	3.08474207E+01
7.60876311E+20	1.01423828E+00	3.76921626E+57	3.08474207E+01
7.62222995E+20	1.01364063E+00	3.77140617E+57	3.08474207E+01
7.63569679E+20	1.01302344E+00	3.77359350E+57	3.08474207E+01
7.64916362E+20	1.01255469E+00	3.77577826E+57	3.08474207E+01
7.66263046E+20	1.01181641E+00	3.77796046E+57	3.08474207E+01
7.67609730E+20	1.01131250E+00	3.78014010E+57	3.08474207E+01
7.68956414E+20	1.01072266E+00	3.78231719E+57	3.08474208E+01
7.70303097E+20	1.00999219E+00	3.78449175E+57	3.08474208E+01
7.71649781E+20	1.00946875E+00	3.78666377E+57	3.08474208E+01
7.72996465E+20	1.00891016E+00	3.78883326E+57	3.08474208E+01
7.74343148E+20	1.00846484E+00	3.79100024E+57	3.08474208E+01
7.75689832E+20	1.00770313E+00	3.79316471E+57	3.08474208E+01
7.77036516E+20	1.00722656E+00	3.79532667E+57	3.08474208E+01
7.78383200E+20	1.00666406E+00	3.79748614E+57	3.08474208E+01
7.79729883E+20	1.00592188E+00	3.79964311E+57	3.08474208E+01
7.81076567E+20	1.00541406E+00	3.80179761E+57	3.08474208E+01
7.82423251E+20	1.00485547E+00	3.80394963E+57	3.08474208E+01
7.83769935E+20	1.00426563E+00	3.80609918E+57	3.08474208E+01
7.85116618E+20	1.00366797E+00	3.80824627E+57	3.08474208E+01
7.86463302E+20	1.00312500E+00	3.81039091E+57	3.08474208E+01
7.87809986E+20	1.00265234E+00	3.81253310E+57	3.08474208E+01
7.89156670E+20	1.00190625E+00	3.81467285E+57	3.08474208E+01
7.90503353E+20	1.00140625E+00	3.81681016E+57	3.08474208E+01
7.91850037E+20	1.00085547E+00	3.81894505E+57	3.08474208E+01
7.93196721E+20	1.00027344E+00	3.82107753E+57	3.08474208E+01
7.94543405E+20	9.99679688E-01	3.82320759E+57	3.08474208E+01
7.95890088E+20	9.99218750E-01	3.82533524E+57	3.08474208E+01
7.97236772E+20	9.98667969E-01	3.82746050E+57	3.08474208E+01
7.98583456E+20	9.97945313E-01	3.82958336E+57	3.08474208E+01
7.99930139E+20	9.97445313E-01	3.83170384E+57	3.08474208E+01
8.01276823E+20	9.96906250E-01	3.83382194E+57	3.08474208E+01
8.02623507E+20	9.96472656E-01	3.83593767E+57	3.08474208E+01
8.03970191E+20	9.95734375E-01	3.83805103E+57	3.08474208E+01
8.05316874E+20	9.95292969E-01	3.84016203E+57	3.08474208E+01
8.06663558E+20	9.94726563E-01	3.84227069E+57	3.08474208E+01
8.08010242E+20	9.94050781E-01	3.84437699E+57	3.08474208E+01
8.09356926E+20	9.93550781E-01	3.84648096E+57	3.08474208E+01
8.10703609E+20	9.92996094E-01	3.84858259E+57	3.08474208E+01
8.12050293E+20	9.92605469E-01	3.85068190E+57	3.08474208E+01
8.13396977E+20	9.91859375E-01	3.85277889E+57	3.08474208E+01
8.14743661E+20	9.91390625E-01	3.85487357E+57	3.08474208E+01
8.16090344E+20	9.90851563E-01	3.85696594E+57	3.08474208E+01
8.17437028E+20	9.90296875E-01	3.85905600E+57	3.08474208E+01
8.18783712E+20	9.89707031E-01	3.86114378E+57	3.08474208E+01
8.20130396E+20	9.89253906E-01	3.86322926E+57	3.08474208E+01
8.21477079E+20	9.88714844E-01	3.86531247E+57	3.08474208E+01
8.22823763E+20	9.88050781E-01	3.86739340E+57	3.08474208E+01
8.24170447E+20	9.87601563E-01	3.86947206E+57	3.08474208E+01
8.25517130E+20	9.87042969E-01	3.87154845E+57	3.08474208E+01
8.26863814E+20	9.86628906E-01	3.87362259E+57	3.08474208E+01
8.28210498E+20	9.85910156E-01	3.87569448E+57	3.08474208E+01
8.29557182E+20	9.85433594E-01	3.87776412E+57	3.08474208E+01
8.30903865E+20	9.84914063E-01	3.87983153E+57	3.08474208E+01
8.32250549E+20	9.84492188E-01	3.88189670E+57	3.08474208E+01
8.33597233E+20	9.83812500E-01	3.88395965E+57	3.08474208E+01
8.34943917E+20	9.83343750E-01	3.88602037E+57	3.08474208E+01
8.36290600E+20	9.82824219E-01	3.88807888E+57	3.08474208E+01
8.37637284E+20	9.82265625E-01	3.89013519E+57	3.08474208E+01
8.38983968E+20	9.81703125E-01	3.89218929E+57	3.08474208E+01
8.40330652E+20	9.81269531E-01	3.89424119E+57	3.08474208E+01
8.41677335E+20	9.80734375E-01	3.89629090E+57	3.08474208E+01
8.43024019E+20	9.80121094E-01	3.89833843E+57	3.08474208E+01
8.44370703E+20	9.79644531E-01	3.90038377E+57	3.08474208E+01
8.45717387E+20	9.79140625E-01	3.90242694E+57	3.08474208E+01
8.47064070E+20	9.78683594E-01	3.90446795E+57	3.08474208E+01
8.48410754E+20	9.78003906E-01	3.90650679E+57	3.08474208E+01
8.49757438E+20	9.77554688E-01	3.90854348E+57	3.08474208E+01
8.51104121E+20	9.77046875E-01	3.91057802E+57	3.08474208E+01
8.52450805E+20	9.76652344E-01	3.91261041E+57	3.08474208E+01
8.53797489E+20	9.75949219E-01	3.91464066E+57	3.08474208E+01
8.55144173E+20	9.75484375E-01	3.91666878E+57	3.08474208E+01
8.56490856E+20	9.74980469E-01	3.91869477E+57	3.08474208E+01
8.57837540E+20	9.74617188E-01	3.92071863E+57	3.08474208E+01
8.59184224E+20	9.73914063E-01	3.92274038E+57	3.08474208E+01
8.60530908E+20	9.73457031E-01	3.92476002E+57	3.08474208E+01
8.61877591E+20	9.72957031E-01	3.92677756E+57	3.08474208E+01
8.63224275E+20	9.72601563E-01	3.92879299E+57	3.08474208E+01
8.64570959E+20	9.71898438E-01	3.93080632E+57	3.08474208E+01
8.65917643E+20	9.71445313E-01	3.93281757E+57	3.08474208E+01
8.67264326E+20	9.70945313E-01	3.93482674E+57	3.08474208E+01
8.68611010E+20	9.70558594E-01	3.93683382E+57	3.08474208E+01
8.69957694E+20	9.69890625E-01	3.93883883E+57	3.08474208E+01
8.71304378E+20	9.69441406E-01	3.94084177E+57	3.08474208E+01
8.72651061E+20	9.68945313E-01	3.94284265E+57	3.08474208E+01
8.73997745E+20	9.68562500E-01	3.94484148E+57	3.08474208E+01
8.75344429E+20	9.67894531E-01	3.94683825E+57	3.08474208E+01
8.76691112E+20	9.67445313E-01	3.94883297E+57	3.08474208E+01
8.78037796E+20	9.66953125E-01	3.95082565E+57	3.08474208E+01
8.79384480E+20	9.66605469E-01	3.95281630E+57	3.08474208E+01
8.80731164E+20	9.65910156E-01	3.95480491E+57	3.08474208E+01
8.82077847E+20	9.65464844E-01	3.95679150E+57	3.08474208E+01
8.83424531E+20	9.64976563E-01	3.95877607E+57	3.08474208E+01
8.84771215E+20	9.64625000E-01	3.96075862E+57	3.08474208E+01
8.86117899E+20	9.63945313E-01	3.96273916E+57	3.08474208E+01
8.87464582E+20	9.63496094E-01	3.96471770E+57	3.08474208E+01
8.88811266E+20	9.63023438E-01	3.96669423E+57	3.08474208E+01
8.90157950E+20	9.62656250E-01	3.96866877E+57	3.08474208E+01
8.91504634E+20	9.61984375E-01	3.97064132E+57	3.08474208E+01
8.92851317E+20	9.61601563E-01	3.97261188E+57	3.08474208E+01
8.94198001E+20	9.61117188E-01	3.97458046E+57	3.08474208E+01
8.95544685E+20	9.60695313E-01	3.97654707E+57	3.08474208E+01
8.96891368E+20	9.60105469E-01	3.97851171E+57	3.08474208E+01
8.98238052E+20	9.59656250E-01	3.98047438E+57	3.08474208E+01
8.99584736E+20	9.59238281E-01	3.98243509E+57	3.08474208E+01
9.00931420E+20	9.58746094E-01	3.98439384E+57	3.08474208E+01
9.02278103E+20	9.58234375E-01	3.98635065E+57	3.08474208E+01
9.03624787E+20	9.57714844E-01	3.98830550E+57	3.08474208E+01
9.04971471E+20	9.57320313E-01	3.99025842E+57	3.08474208E+01
9.06318155E+20	9.56832031E-01	3.99220940E+57	3.08474208E+01
9.07664838E+20	9.56468750E-01	3.99415845E+57	3.08474208E+01
9.09011522E+20	9.55820313E-01	3.99610557E+57	3.08474208E+01
9.10358206E+20	9.55398438E-01	3.99805077E+57	3.08474208E+01
9.11704890E+20	9.54917969E-01	3.99999405E+57	3.08474208E+01
9.13051573E+20	9.54558594E-01	4.00193542E+57	3.08474208E+01
9.14398257E+20	9.53910156E-01	4.00387488E+57	3.08474208E+01
9.15744941E+20	9.53480469E-01	4.00581244E+57	3.08474208E+01
9.17091625E+20	9.53023438E-01	4.00774809E+57	3.08474208E+01
9.18438308E+20	9.52664063E-01	4.00968186E+57	3.08474208E+01
9.19784992E+20	9.52046875E-01	4.01161373E+57	3.08474208E+01
9.21131676E+20	9.51644531E-01	4.01354373E+57	3.08474208E+01
9.22478359E+20	9.51238281E-01	4.01547184E+57	3.08474208E+01
9.23825043E+20	9.50769531E-01	4.01739807E+57	3.08474208E+01
9.25171727E+20	9.50265625E-01	4.01932243E+57	3.08474208E+01
9.26518411E+20	9.49753906E-01	4.02124493E+57	3.08474208E+01
9.27865094E+20	9.49355469E-01	4.02316557E+57	3.08474208E+01
9.29211778E+20	9.48894531E-01	4.02508435E+57	3.08474208E+01
9.30558462E+20	9.48546875E-01	4.02700127E+57	3.08474208E+01
9.31905146E+20	9.47906250E-01	4.02891635E+57	3.08474208E+01
9.33251829E+20	9.47480469E-01	4.03082958E+57	3.08474208E+01
9.34598513E+20	9.47046875E-01	4.03274097E+57	3.08474208E+01
9.35945197E+20	9.46679688E-01	4.03465053E+57	3.08474208E+01
9.37291881E+20	9.46105469E-01	4.03655826E+57	3.08474208E+01
9.38638564E+20	9.45671875E-01	4.03846416E+57	3.08474208E+01
9.39985248E+20	9.45300781E-01	4.04036823E+57	3.08474208E+01
9.41331932E+20	9.44828125E-01	4.04227049E+57	3.08474208E+01
9.42678616E+20	9.44476563E-01	4.04417094E+57	3.08474208E+01
9.44025299E+20	9.43839844E-01	4.04606958E+57	3.08474208E+01
9.45371983E+20	9.43433594E-01	4.04796641E+57	3.08474208E+01
9.46718667E+20	9.42976563E-01	4.04986144E+57	3.08474208E+01
9.48065350E+20	9.42656250E-01	4.05175468E+57	3.08474208E+01
9.49412034E+20	9.42023438E-01	4.05364613E+57	3.08474208E+01
9.50758718E+20	9.41656250E-01	4.05553578E+57	3.08474208E+01
9.52105402E+20	9.41269531E-01	4.05742366E+57	3.08474208E+01
9.53452085E+20	9.40820313E-01	4.05930975E+57	3.08474208E+01
9.54798769E+20	9.40468750E-01	4.06119407E+57	3.08474208E+01
9.56145453E+20	9.39839844E-01	4.06307661E+57	3.08474208E+01
9.57492137E+20	9.39441406E-01	4.06495740E+57	3.08474208E+01
9.58838820E+20	9.38984375E-01	4.06683641E+57	3.08474208E+01
9.60185504E+20	9.38664063E-01	4.06871367E+57	3.08474208E+01
9.61532188E+20	9.38058594E-01	4.07058918E+57	3.08474208E+01
9.62878872E+20	9.37671875E-01	4.07246293E+57	3.08474208E+01
9.64225555E+20	9.37308594E-01	4.07433494E+57	3.08474208E+01
9.65572239E+20	9.36843750E-01	4.07620521E+57	3.08474208E+01
9.66918923E+20	9.36503906E-01	4.07807373E+57	3.08474208E+01
9.68265607E+20	9.35894531E-01	4.07994053E+57	3.08474208E+01
9.69612290E+20	9.35484375E-01	4.08180559E+57	3.08474208E+01
9.70958974E+20	9.35105469E-01	4.08366893E+57	3.08474208E+01
9.72305658E+20	9.34714844E-01	4.08553055E+57	3.08474208E+01
9.73652341E+20	9.34234375E-01	4.08739044E+57	3.08474208E+01
9.74999025E+20	9.33742188E-01	4.08924863E+57	3.08474208E+01
9.76345709E+20	9.33371094E-01	4.09110510E+57	3.08474208E+01
9.77692393E+20	9.32929688E-01	4.09295986E+57	3.08474208E+01
9.79039076E+20	9.32628906E-01	4.09481293E+57	3.08474208E+01
9.80385760E+20	9.31988281E-01	4.09666429E+57	3.08474208E+01
9.81732444E+20	9.31652344E-01	4.09851397E+57	3.08474208E+01
9.83079128E+20	9.31296875E-01	4.10036195E+57	3.08474208E+01
9.84425811E+20	9.30832031E-01	4.10220824E+57	3.08474208E+01
9.85772495E+20	9.30496094E-01	4.10405285E+57	3.08474208E+01
9.87119179E+20	9.29898438E-01	4.10589578E+57	3.08474208E+01
9.88465863E+20	9.29503906E-01	4.10773704E+57	3.08474208E+01
9.89812546E+20	9.29121094E-01	4.10957662E+57	3.08474208E+01
9.91159230E+20	9.28734375E-01	4.11141454E+57	3.08474208E+01
9.92505914E+20	9.28273438E-01	4.11325079E+57	3.08474208E+01
9.93852598E+20	9.27816406E-01	4.11508538E+57	3.08474208E+01
9.95199281E+20	9.27425781E-01	4.11691832E+57	3.08474208E+01
9.96545965E+20	9.26988281E-01	4.11874960E+57	3.08474208E+01
9.97892649E+20	9.26675781E-01	4.12057923E+57	3.08474208E+01
9.99239332E+20	9.26140625E-01	4.12240722E+57	3.08474208E+01
1.00058602E+21	9.25722656E-01	4.12423357E+57	3.08474208E+01
1.00193270E+21	9.25363281E-01	4.12605828E+57	3.08474209E+01
1.00327938E+21	9.24933594E-01	4.12788135E+57	3.08474209E+01
1.00462607E+21	9.24644531E-01	4.12970279E+57	3.08474209E+01
1.00597275E+21	9.24046875E-01	4.13152261E+57	3.08474209E+01
1.00731943E+21	9.23675781E-01	4.13334080E+57	3.08474209E+01
1.00866612E+21	9.23328125E-01	4.13515738E+57	3.08474209E+01
1.01001280E+21	9.22894531E-01	4.13697233E+57	3.08474209E+01
1.01135949E+21	9.22605469E-01	4.13878568E+57	3.08474209E+01
1.01270617E+21	9.21972656E-01	4.14059742E+57	3.08474209E+01
1.01405285E+21	9.21648438E-01	4.14240755E+57	3.08474209E+01
1.01539954E+21	9.21300781E-01	4.14421607E+57	3.08474209E+01
1.01674622E+21	9.20855469E-01	4.14602300E+57	3.08474209E+01
1.01809290E+21	9.20550781E-01	4.14782834E+57	3.08474209E+01
1.01943959E+21	9.19949219E-01	4.14963208E+57	3.08474209E+01
1.02078627E+21	9.19621094E-01	4.15143424E+57	3.08474209E+01
1.02213296E+21	9.19269531E-01	4.15323481E+57	3.08474209E+01
1.02347964E+21	9.18843750E-01	4.15503380E+57	3.08474209E+01
1.02482632E+21	9.18523438E-01	4.15683122E+57	3.08474209E+01
1.02617301E+21	9.17933594E-01	4.15862706E+57	3.08474209E+01
1.02751969E+21	9.17613281E-01	4.16042132E+57	3.08474209E+01
1.02886637E+21	9.17265625E-01	4.16221403E+57	3.08474209E+01
1.03021306E+21	9.16835938E-01	4.16400516E+57	3.08474209E+01
1.03155974E+21	9.16519531E-01	4.16579474E+57	3.08474209E+01
1.03290643E+21	9.15941406E-01	4.16758276E+57	3.08474209E+01
1.03425311E+21	9.15613281E-01	4.16936923E+57	3.08474209E+01
1.03559979E+21	9.15269531E-01	4.17115415E+57	3.08474209E+01
1.03694648E+21	9.14843750E-01	4.17293752E+57	3.08474209E+01
1.03829316E+21	9.14546875E-01	4.17471935E+57	3.08474209E+01
