2022-01-02 19:48:44
Radius	Barionic density	Energy	Pressure	Energy density	Rest mass	Radius metric	Time metric
3.46969922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52273636E-01	1.05011835E+00
3.46989922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52276456E-01	1.05011524E+00
3.47009922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52279275E-01	1.05011214E+00
3.47029922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52282094E-01	1.05010903E+00
3.47049922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52284913E-01	1.05010592E+00
3.47069922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52287732E-01	1.05010281E+00
3.47089922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52290550E-01	1.05009970E+00
3.47109922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52293368E-01	1.05009660E+00
3.47129922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52296185E-01	1.05009349E+00
3.47149922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52299002E-01	1.05009038E+00
3.47169922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52301819E-01	1.05008728E+00
3.47189922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52304635E-01	1.05008417E+00
3.47209922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52307452E-01	1.05008107E+00
3.47229922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52310267E-01	1.05007796E+00
3.47249922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52313083E-01	1.05007486E+00
3.47269922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52315898E-01	1.05007175E+00
3.47289922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52318713E-01	1.05006865E+00
3.47309922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52321527E-01	1.05006554E+00
3.47329922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52324341E-01	1.05006244E+00
3.47349922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52327155E-01	1.05005934E+00
3.47369922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52329969E-01	1.05005624E+00
3.47389922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52332782E-01	1.05005314E+00
3.47409922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52335595E-01	1.05005003E+00
3.47429922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52338407E-01	1.05004693E+00
3.47449922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52341219E-01	1.05004383E+00
3.47469922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52344031E-01	1.05004073E+00
3.47489922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52346843E-01	1.05003763E+00
3.47509922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52349654E-01	1.05003453E+00
3.47529922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52352465E-01	1.05003143E+00
3.47549922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52355275E-01	1.05002833E+00
3.47569922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52358085E-01	1.05002524E+00
3.47589922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52360895E-01	1.05002214E+00
3.47609922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52363705E-01	1.05001904E+00
3.47629922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52366514E-01	1.05001594E+00
3.47649922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52369323E-01	1.05001285E+00
3.47669922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52372131E-01	1.05000975E+00
3.47689922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52374939E-01	1.05000665E+00
3.47709922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52377747E-01	1.05000356E+00
3.47729922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52380555E-01	1.05000046E+00
3.47749922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52383362E-01	1.04999737E+00
3.47769922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52386169E-01	1.04999427E+00
3.47789922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52388975E-01	1.04999118E+00
3.47809922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52391782E-01	1.04998809E+00
3.47829922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52394587E-01	1.04998499E+00
3.47849922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52397393E-01	1.04998190E+00
3.47869922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52400198E-01	1.04997881E+00
3.47889922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52403003E-01	1.04997571E+00
3.47909922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52405808E-01	1.04997262E+00
3.47929922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52408612E-01	1.04996953E+00
3.47949922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52411416E-01	1.04996644E+00
3.47969922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52414219E-01	1.04996335E+00
3.47989922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52417022E-01	1.04996026E+00
3.48009922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52419825E-01	1.04995717E+00
3.48029922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52422628E-01	1.04995408E+00
3.48049922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52425430E-01	1.04995099E+00
3.48069922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52428232E-01	1.04994790E+00
3.48089922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52431033E-01	1.04994481E+00
3.48109922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52433835E-01	1.04994173E+00
3.48129922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52436636E-01	1.04993864E+00
3.48149922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52439436E-01	1.04993555E+00
3.48169922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52442236E-01	1.04993246E+00
3.48189922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52445036E-01	1.04992938E+00
3.48209922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52447836E-01	1.04992629E+00
3.48229922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52450635E-01	1.04992321E+00
3.48249922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52453434E-01	1.04992012E+00
3.48269922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52456233E-01	1.04991703E+00
3.48289922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52459031E-01	1.04991395E+00
3.48309922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52461829E-01	1.04991087E+00
3.48329922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52464626E-01	1.04990778E+00
3.48349922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52467424E-01	1.04990470E+00
3.48369922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52470221E-01	1.04990162E+00
3.48389922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52473017E-01	1.04989853E+00
3.48409922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52475814E-01	1.04989545E+00
3.48429922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52478610E-01	1.04989237E+00
3.48449922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52481405E-01	1.04988929E+00
3.48469922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52484200E-01	1.04988621E+00
3.48489922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52486995E-01	1.04988313E+00
3.48509922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52489790E-01	1.04988004E+00
3.48529922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52492584E-01	1.04987696E+00
3.48549922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52495378E-01	1.04987389E+00
3.48569922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52498172E-01	1.04987081E+00
3.48589922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52500965E-01	1.04986773E+00
3.48609922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52503758E-01	1.04986465E+00
3.48629922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52506551E-01	1.04986157E+00
3.48649922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52509343E-01	1.04985849E+00
3.48669922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52512135E-01	1.04985542E+00
3.48689922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52514927E-01	1.04985234E+00
3.48709922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52517718E-01	1.04984926E+00
3.48729922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52520509E-01	1.04984619E+00
3.48749922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52523300E-01	1.04984311E+00
3.48769922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52526091E-01	1.04984003E+00
3.48789922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52528881E-01	1.04983696E+00
3.48809922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52531670E-01	1.04983388E+00
3.48829922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52534460E-01	1.04983081E+00
3.48849922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52537249E-01	1.04982774E+00
3.48869922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52540037E-01	1.04982466E+00
3.48889922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52542826E-01	1.04982159E+00
3.48909922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52545614E-01	1.04981852E+00
3.48929922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52548402E-01	1.04981544E+00
3.48949922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52551189E-01	1.04981237E+00
3.48969922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52553976E-01	1.04980930E+00
3.48989922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52556763E-01	1.04980623E+00
3.49009922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52559549E-01	1.04980316E+00
3.49029922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52562335E-01	1.04980009E+00
3.49049922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52565121E-01	1.04979702E+00
3.49069922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52567907E-01	1.04979395E+00
3.49089922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52570692E-01	1.04979088E+00
3.49109922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52573477E-01	1.04978781E+00
3.49129922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52576261E-01	1.04978474E+00
3.49149922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52579045E-01	1.04978167E+00
3.49169922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52581829E-01	1.04977860E+00
3.49189922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52584613E-01	1.04977554E+00
3.49209922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52587396E-01	1.04977247E+00
3.49229922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52590179E-01	1.04976940E+00
3.49249922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52592961E-01	1.04976634E+00
3.49269922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52595743E-01	1.04976327E+00
3.49289922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52598525E-01	1.04976021E+00
3.49309922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52601307E-01	1.04975714E+00
3.49329922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52604088E-01	1.04975408E+00
3.49349922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52606869E-01	1.04975101E+00
3.49369922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52609649E-01	1.04974795E+00
3.49389922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52612429E-01	1.04974488E+00
3.49409922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52615209E-01	1.04974182E+00
3.49429922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52617989E-01	1.04973876E+00
3.49449922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52620768E-01	1.04973569E+00
3.49469922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52623547E-01	1.04973263E+00
3.49489922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52626326E-01	1.04972957E+00
3.49509922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52629104E-01	1.04972651E+00
3.49529922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52631882E-01	1.04972345E+00
3.49549922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52634660E-01	1.04972039E+00
3.49569922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52637437E-01	1.04971733E+00
3.49589922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52640214E-01	1.04971427E+00
3.49609922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52642990E-01	1.04971121E+00
3.49629922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52645767E-01	1.04970815E+00
3.49649922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52648543E-01	1.04970509E+00
3.49669922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52651318E-01	1.04970203E+00
3.49689922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52654094E-01	1.04969897E+00
3.49709922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52656869E-01	1.04969592E+00
3.49729922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52659643E-01	1.04969286E+00
3.49749922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52662418E-01	1.04968980E+00
3.49769922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52665192E-01	1.04968674E+00
3.49789922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52667965E-01	1.04968369E+00
3.49809922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52670739E-01	1.04968063E+00
3.49829922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52673512E-01	1.04967758E+00
3.49849922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52676285E-01	1.04967452E+00
3.49869922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52679057E-01	1.04967147E+00
3.49889922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52681829E-01	1.04966841E+00
3.49909922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52684601E-01	1.04966536E+00
3.49929922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52687372E-01	1.04966231E+00
3.49949922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52690143E-01	1.04965925E+00
3.49969922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52692914E-01	1.04965620E+00
3.49989922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52695685E-01	1.04965315E+00
3.50009922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52698455E-01	1.04965009E+00
3.50029922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52701225E-01	1.04964704E+00
3.50049922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52703994E-01	1.04964399E+00
3.50069922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52706763E-01	1.04964094E+00
3.50089922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52709532E-01	1.04963789E+00
3.50109922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52712301E-01	1.04963484E+00
3.50129922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52715069E-01	1.04963179E+00
3.50149922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52717837E-01	1.04962874E+00
3.50169922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52720604E-01	1.04962569E+00
3.50189922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52723371E-01	1.04962264E+00
3.50209922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52726138E-01	1.04961960E+00
3.50229922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52728905E-01	1.04961655E+00
3.50249922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52731671E-01	1.04961350E+00
3.50269922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52734437E-01	1.04961045E+00
3.50289922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52737203E-01	1.04960741E+00
3.50309922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52739968E-01	1.04960436E+00
3.50329922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52742733E-01	1.04960131E+00
3.50349922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52745497E-01	1.04959827E+00
3.50369922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52748262E-01	1.04959522E+00
3.50389922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52751026E-01	1.04959218E+00
3.50409922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52753789E-01	1.04958913E+00
3.50429922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52756553E-01	1.04958609E+00
3.50449922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52759316E-01	1.04958304E+00
3.50469922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52762078E-01	1.04958000E+00
3.50489922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52764841E-01	1.04957696E+00
3.50509922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52767603E-01	1.04957392E+00
3.50529922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52770364E-01	1.04957087E+00
3.50549922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52773126E-01	1.04956783E+00
3.50569922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52775887E-01	1.04956479E+00
3.50589922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52778648E-01	1.04956175E+00
3.50609922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52781408E-01	1.04955871E+00
3.50629922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52784168E-01	1.04955567E+00
3.50649922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52786928E-01	1.04955263E+00
3.50669922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52789687E-01	1.04954959E+00
3.50689922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52792446E-01	1.04954655E+00
3.50709922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52795205E-01	1.04954351E+00
3.50729922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52797964E-01	1.04954047E+00
3.50749922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52800722E-01	1.04953743E+00
3.50769922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52803480E-01	1.04953439E+00
3.50789922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52806237E-01	1.04953136E+00
3.50809922E+00	2.79744299E-08	1.61644552E-01	7.82568729E-16	2.79744307E-08	1.77054018E-01	9.52808994E-01	1.04952832E+00
