2022-01-02 19:47:45
Density	Radius	Energy	Rest mass
1.03964291E+18	5.42238965E+00	1.31413308E+54	6.96080885E-01
1.04098959E+18	5.42236963E+00	1.31411280E+54	6.96066225E-01
1.04233626E+18	5.42235498E+00	1.31409256E+54	6.96051604E-01
1.04368293E+18	5.42228271E+00	1.31407239E+54	6.96037021E-01
1.04502960E+18	5.42225488E+00	1.31405226E+54	6.96022478E-01
1.04637627E+18	5.42223145E+00	1.31403219E+54	6.96007973E-01
1.04772294E+18	5.42221045E+00	1.31401217E+54	6.95993506E-01
1.04906961E+18	5.42217871E+00	1.31399221E+54	6.95979078E-01
1.05041628E+18	5.42213574E+00	1.31397230E+54	6.95964689E-01
1.05176295E+18	5.42211035E+00	1.31395244E+54	6.95950338E-01
1.05310962E+18	5.42208838E+00	1.31393263E+54	6.95936025E-01
1.05445629E+18	5.42205420E+00	1.31391288E+54	6.95921750E-01
1.05580296E+18	5.42202832E+00	1.31389318E+54	6.95907513E-01
1.05714963E+18	5.42200244E+00	1.31387353E+54	6.95893314E-01
1.05849630E+18	5.42198242E+00	1.31385393E+54	6.95879154E-01
1.05984297E+18	5.42196338E+00	1.31383439E+54	6.95865031E-01
1.06118964E+18	5.42193604E+00	1.31381490E+54	6.95850945E-01
1.06253631E+18	5.42192285E+00	1.31379546E+54	6.95836898E-01
1.06388298E+18	5.42188330E+00	1.31377607E+54	6.95822888E-01
1.06522965E+18	5.42186719E+00	1.31375674E+54	6.95808915E-01
1.06657632E+18	5.42185596E+00	1.31373746E+54	6.95794980E-01
1.06792299E+18	5.42184473E+00	1.31371822E+54	6.95781083E-01
1.06926966E+18	5.42177686E+00	1.31369904E+54	6.95767222E-01
1.07061633E+18	5.42175732E+00	1.31367992E+54	6.95753399E-01
1.07196300E+18	5.42174170E+00	1.31366084E+54	6.95739613E-01
1.07330967E+18	5.42172998E+00	1.31364181E+54	6.95725864E-01
1.07465634E+18	5.42171436E+00	1.31362284E+54	6.95712152E-01
1.07600301E+18	5.42171094E+00	1.31360391E+54	6.95698476E-01
1.07734968E+18	5.42169043E+00	1.31358504E+54	6.95684838E-01
1.07869635E+18	5.42169775E+00	1.31356621E+54	6.95671236E-01
1.08004302E+18	5.42155957E+00	1.31354744E+54	6.95657671E-01
1.08138969E+18	5.42154248E+00	1.31352872E+54	6.95644142E-01
1.08273636E+18	5.42152100E+00	1.31351005E+54	6.95630650E-01
1.08408303E+18	5.42150098E+00	1.31349143E+54	6.95617194E-01
1.08542970E+18	5.42148584E+00	1.31347286E+54	6.95603774E-01
1.08677637E+18	5.42147021E+00	1.31345434E+54	6.95590391E-01
1.08812304E+18	5.42146094E+00	1.31343586E+54	6.95577043E-01
1.08946971E+18	5.42143945E+00	1.31341744E+54	6.95563732E-01
1.09081639E+18	5.42143018E+00	1.31339907E+54	6.95550457E-01
1.09216306E+18	5.42142285E+00	1.31338075E+54	6.95537217E-01
1.09350973E+18	5.42142725E+00	1.31336248E+54	6.95524014E-01
1.09485640E+18	5.42138770E+00	1.31334425E+54	6.95510846E-01
1.09620307E+18	5.42138184E+00	1.31332608E+54	6.95497713E-01
1.09754974E+18	5.42138281E+00	1.31330796E+54	6.95484617E-01
1.09889641E+18	5.42117236E+00	1.31328988E+54	6.95471555E-01
1.10024308E+18	5.42113086E+00	1.31327185E+54	6.95458529E-01
1.10158975E+18	5.42111475E+00	1.31325388E+54	6.95445539E-01
1.10293642E+18	5.42109180E+00	1.31323595E+54	6.95432583E-01
1.10428309E+18	5.42106543E+00	1.31321807E+54	6.95419663E-01
1.10562976E+18	5.42104639E+00	1.31320023E+54	6.95406778E-01
1.10697643E+18	5.42102588E+00	1.31318245E+54	6.95393928E-01
1.10832310E+18	5.42100586E+00	1.31316471E+54	6.95381112E-01
1.10966977E+18	5.42099023E+00	1.31314703E+54	6.95368332E-01
1.11101644E+18	5.42097119E+00	1.31312939E+54	6.95355586E-01
1.11236311E+18	5.42096094E+00	1.31311180E+54	6.95342875E-01
1.11370978E+18	5.42093652E+00	1.31309425E+54	6.95330199E-01
1.11505645E+18	5.42092725E+00	1.31307676E+54	6.95317557E-01
1.11640312E+18	5.42089160E+00	1.31305931E+54	6.95304949E-01
1.11774979E+18	5.42087744E+00	1.31304191E+54	6.95292376E-01
1.11909646E+18	5.42086621E+00	1.31302455E+54	6.95279837E-01
1.12044313E+18	5.42085645E+00	1.31300725E+54	6.95267332E-01
1.12178980E+18	5.42084570E+00	1.31298999E+54	6.95254862E-01
1.12313647E+18	5.42079248E+00	1.31297277E+54	6.95242425E-01
1.12448314E+18	5.42077246E+00	1.31295561E+54	6.95230022E-01
1.12582981E+18	5.42075635E+00	1.31293849E+54	6.95217653E-01
1.12717648E+18	5.42074463E+00	1.31292142E+54	6.95205318E-01
1.12852315E+18	5.42073242E+00	1.31290439E+54	6.95193017E-01
1.12986982E+18	5.42071924E+00	1.31288741E+54	6.95180749E-01
1.13121649E+18	5.42071338E+00	1.31287048E+54	6.95168515E-01
1.13256316E+18	5.42069727E+00	1.31285360E+54	6.95156314E-01
1.13390983E+18	5.42069092E+00	1.31283676E+54	6.95144147E-01
1.13525650E+18	5.42069189E+00	1.31281996E+54	6.95132013E-01
1.13660317E+18	5.42056738E+00	1.31280322E+54	6.95119912E-01
1.13794984E+18	5.42055273E+00	1.31278651E+54	6.95107845E-01
1.13929651E+18	5.42053320E+00	1.31276986E+54	6.95095810E-01
1.14064319E+18	5.42051611E+00	1.31275325E+54	6.95083809E-01
1.14198986E+18	5.42050098E+00	1.31273668E+54	6.95071840E-01
1.14333653E+18	5.42048975E+00	1.31272016E+54	6.95059904E-01
1.14468320E+18	5.42047217E+00	1.31270369E+54	6.95048001E-01
1.14602987E+18	5.42046338E+00	1.31268726E+54	6.95036131E-01
1.14737654E+18	5.42044092E+00	1.31267087E+54	6.95024293E-01
1.14872321E+18	5.42043213E+00	1.31265453E+54	6.95012488E-01
1.15006988E+18	5.42042285E+00	1.31263824E+54	6.95000715E-01
1.15141655E+18	5.42038916E+00	1.31262199E+54	6.94988975E-01
1.15276322E+18	5.42037695E+00	1.31260578E+54	6.94977267E-01
1.15410989E+18	5.42036670E+00	1.31258962E+54	6.94965591E-01
1.15545656E+18	5.42035742E+00	1.31257351E+54	6.94953947E-01
1.15680323E+18	5.42034717E+00	1.31255744E+54	6.94942336E-01
1.15814990E+18	5.42034473E+00	1.31254141E+54	6.94930756E-01
1.15949657E+18	5.42027930E+00	1.31252543E+54	6.94919208E-01
1.16084324E+18	5.42026465E+00	1.31250949E+54	6.94907692E-01
1.16218991E+18	5.42025098E+00	1.31249359E+54	6.94896208E-01
1.16353658E+18	5.42024023E+00	1.31247774E+54	6.94884756E-01
1.16488325E+18	5.42022998E+00	1.31246193E+54	6.94873335E-01
1.16622992E+18	5.42021533E+00	1.31244617E+54	6.94861945E-01
1.16757659E+18	5.42019580E+00	1.31243045E+54	6.94850587E-01
1.16892326E+18	5.42018555E+00	1.31241477E+54	6.94839261E-01
1.17026993E+18	5.42017773E+00	1.31239913E+54	6.94827966E-01
1.17161660E+18	5.42017187E+00	1.31238354E+54	6.94816702E-01
1.17296327E+18	5.42013477E+00	1.31236800E+54	6.94805469E-01
1.17430994E+18	5.42012207E+00	1.31235249E+54	6.94794267E-01
1.17565661E+18	5.42010986E+00	1.31233703E+54	6.94783096E-01
1.17700328E+18	5.42009668E+00	1.31232161E+54	6.94771956E-01
1.17834995E+18	5.42008838E+00	1.31230623E+54	6.94760847E-01
1.17969662E+18	5.42006836E+00	1.31229090E+54	6.94749769E-01
1.18104329E+18	5.42005762E+00	1.31227561E+54	6.94738721E-01
1.18238996E+18	5.42004590E+00	1.31226036E+54	6.94727705E-01
1.18373663E+18	5.42003174E+00	1.31224515E+54	6.94716718E-01
1.18508330E+18	5.42002197E+00	1.31222998E+54	6.94705762E-01
1.18642997E+18	5.42001025E+00	1.31221486E+54	6.94694837E-01
1.18777664E+18	5.41999951E+00	1.31219978E+54	6.94683941E-01
1.18912331E+18	5.41999072E+00	1.31218474E+54	6.94673077E-01
1.19046999E+18	5.41998242E+00	1.31216974E+54	6.94662242E-01
1.19181666E+18	5.41997070E+00	1.31215479E+54	6.94651437E-01
1.19316333E+18	5.41996387E+00	1.31213987E+54	6.94640662E-01
1.19451000E+18	5.41996045E+00	1.31212500E+54	6.94629918E-01
1.19585667E+18	5.41993994E+00	1.31211017E+54	6.94619203E-01
1.19720334E+18	5.41993311E+00	1.31209538E+54	6.94608518E-01
1.19855001E+18	5.41992822E+00	1.31208063E+54	6.94597863E-01
1.19989668E+18	5.41992236E+00	1.31206592E+54	6.94587237E-01
1.20124335E+18	5.41992725E+00	1.31205125E+54	6.94576641E-01
1.20259002E+18	5.41988623E+00	1.31203663E+54	6.94566075E-01
1.20393669E+18	5.41987793E+00	1.31202204E+54	6.94555537E-01
1.20528336E+18	5.41987207E+00	1.31200750E+54	6.94545030E-01
1.20663003E+18	5.41986621E+00	1.31199299E+54	6.94534551E-01
1.20797670E+18	5.41985986E+00	1.31197853E+54	6.94524102E-01
1.20932337E+18	5.41985645E+00	1.31196410E+54	6.94513682E-01
1.21067004E+18	5.41985498E+00	1.31194972E+54	6.94503291E-01
1.21201671E+18	5.41984570E+00	1.31193537E+54	6.94492929E-01
1.21336338E+18	5.41984473E+00	1.31192107E+54	6.94482596E-01
1.21471005E+18	5.41979248E+00	1.31190681E+54	6.94472292E-01
1.21605672E+18	5.41978027E+00	1.31189258E+54	6.94462017E-01
1.21740339E+18	5.41977295E+00	1.31187840E+54	6.94451770E-01
1.21875006E+18	5.41976514E+00	1.31186425E+54	6.94441552E-01
1.22009673E+18	5.41975830E+00	1.31185015E+54	6.94431363E-01
1.22144340E+18	5.41975195E+00	1.31183608E+54	6.94421202E-01
1.22279007E+18	5.41974707E+00	1.31182206E+54	6.94411069E-01
1.22413674E+18	5.41974121E+00	1.31180807E+54	6.94400965E-01
1.22548341E+18	5.41973535E+00	1.31179412E+54	6.94390889E-01
1.22683008E+18	5.41973193E+00	1.31178021E+54	6.94380842E-01
1.22817675E+18	5.41972998E+00	1.31176634E+54	6.94370822E-01
1.22952342E+18	5.41971973E+00	1.31175251E+54	6.94360831E-01
1.23087009E+18	5.41971680E+00	1.31173872E+54	6.94350868E-01
1.23221676E+18	5.41971387E+00	1.31172497E+54	6.94340932E-01
1.23356343E+18	5.41971143E+00	1.31171125E+54	6.94331025E-01
1.23491010E+18	5.41971045E+00	1.31169757E+54	6.94321145E-01
1.23625677E+18	5.41969580E+00	1.31168393E+54	6.94311293E-01
1.23760344E+18	5.41969336E+00	1.31167033E+54	6.94301469E-01
1.23895011E+18	5.41969189E+00	1.31165677E+54	6.94291672E-01
1.24029679E+18	5.41969043E+00	1.31164325E+54	6.94281903E-01
1.24164346E+18	5.41968994E+00	1.31162976E+54	6.94272161E-01
1.24299013E+18	5.41969189E+00	1.31161631E+54	6.94262447E-01
1.24433680E+18	5.41971094E+00	1.31160290E+54	6.94252760E-01
1.24568347E+18	5.41958838E+00	1.31158953E+54	6.94243100E-01
1.24703014E+18	5.41956543E+00	1.31157620E+54	6.94233467E-01
1.24837681E+18	5.41956055E+00	1.31156290E+54	6.94223862E-01
1.24972348E+18	5.41955469E+00	1.31154964E+54	6.94214283E-01
1.25107015E+18	5.41954883E+00	1.31153641E+54	6.94204732E-01
1.25241682E+18	5.41954443E+00	1.31152323E+54	6.94195207E-01
1.25376349E+18	5.41954346E+00	1.31151008E+54	6.94185710E-01
1.25511016E+18	5.41953027E+00	1.31149697E+54	6.94176239E-01
1.25645683E+18	5.41952588E+00	1.31148389E+54	6.94166795E-01
1.25780350E+18	5.41952148E+00	1.31147086E+54	6.94157377E-01
1.25915017E+18	5.41951465E+00	1.31145786E+54	6.94147986E-01
1.26049684E+18	5.41951074E+00	1.31144489E+54	6.94138621E-01
1.26184351E+18	5.41950537E+00	1.31143196E+54	6.94129283E-01
1.26319018E+18	5.41950098E+00	1.31141907E+54	6.94119972E-01
1.26453685E+18	5.41949756E+00	1.31140622E+54	6.94110686E-01
1.26588352E+18	5.41949463E+00	1.31139340E+54	6.94101427E-01
1.26723019E+18	5.41949072E+00	1.31138062E+54	6.94092194E-01
1.26857686E+18	5.41948535E+00	1.31136787E+54	6.94082987E-01
1.26992353E+18	5.41948291E+00	1.31135516E+54	6.94073807E-01
1.27127020E+18	5.41948145E+00	1.31134248E+54	6.94064652E-01
1.27261687E+18	5.41947998E+00	1.31132985E+54	6.94055523E-01
1.27396354E+18	5.41947070E+00	1.31131724E+54	6.94046420E-01
1.27531021E+18	5.41946777E+00	1.31130468E+54	6.94037342E-01
1.27665688E+18	5.41946582E+00	1.31129214E+54	6.94028291E-01
1.27800355E+18	5.41946387E+00	1.31127965E+54	6.94019265E-01
1.27935022E+18	5.41946289E+00	1.31126719E+54	6.94010264E-01
1.28069689E+18	5.41946045E+00	1.31125476E+54	6.94001289E-01
1.28204356E+18	5.41946094E+00	1.31124237E+54	6.93992340E-01
1.28339023E+18	5.41944482E+00	1.31123002E+54	6.93983416E-01
1.28473690E+18	5.41944238E+00	1.31121770E+54	6.93974517E-01
1.28608357E+18	5.41943994E+00	1.31120541E+54	6.93965644E-01
1.28743024E+18	5.41943799E+00	1.31119316E+54	6.93956796E-01
1.28877691E+18	5.41943604E+00	1.31118095E+54	6.93947973E-01
1.29012359E+18	5.41943457E+00	1.31116876E+54	6.93939175E-01
1.29147026E+18	5.41943311E+00	1.31115662E+54	6.93930401E-01
1.29281693E+18	5.41943213E+00	1.31114451E+54	6.93921653E-01
1.29416360E+18	5.41942969E+00	1.31113243E+54	6.93912930E-01
1.29551027E+18	5.41942871E+00	1.31112039E+54	6.93904232E-01
1.29685694E+18	5.41942773E+00	1.31110838E+54	6.93895558E-01
1.29820361E+18	5.41942773E+00	1.31109640E+54	6.93886909E-01
1.29955028E+18	5.41942725E+00	1.31108446E+54	6.93878285E-01
1.30089695E+18	5.41942383E+00	1.31107255E+54	6.93869685E-01
1.30224362E+18	5.41942285E+00	1.31106068E+54	6.93861110E-01
1.30359029E+18	5.41942236E+00	1.31104884E+54	6.93852559E-01
1.30493696E+18	5.41942187E+00	1.31103704E+54	6.93844032E-01
1.30628363E+18	5.41942187E+00	1.31102527E+54	6.93835530E-01
1.30763030E+18	5.41942187E+00	1.31101353E+54	6.93827052E-01
1.30897697E+18	5.41942236E+00	1.31100182E+54	6.93818599E-01
1.31032364E+18	5.41942334E+00	1.31099015E+54	6.93810169E-01
1.31167031E+18	5.41939600E+00	1.31097851E+54	6.93801763E-01
1.31301698E+18	5.41939209E+00	1.31096691E+54	6.93793382E-01
1.31436365E+18	5.41939062E+00	1.31095534E+54	6.93785024E-01
1.31571032E+18	5.41939014E+00	1.31094380E+54	6.93776690E-01
1.31705699E+18	5.41938916E+00	1.31093229E+54	6.93768381E-01
1.31840366E+18	5.41938867E+00	1.31092082E+54	6.93760094E-01
1.31975033E+18	5.41938770E+00	1.31090938E+54	6.93751832E-01
1.32109700E+18	5.41938770E+00	1.31089797E+54	6.93743593E-01
1.32244367E+18	5.41938623E+00	1.31088660E+54	6.93735378E-01
1.32379034E+18	5.41938574E+00	1.31087526E+54	6.93727186E-01
1.32513701E+18	5.41938574E+00	1.31086395E+54	6.93719018E-01
1.32648368E+18	5.41938525E+00	1.31085267E+54	6.93710873E-01
1.32783035E+18	5.41938525E+00	1.31084142E+54	6.93702751E-01
1.32917702E+18	5.41938525E+00	1.31083021E+54	6.93694653E-01
1.33052369E+18	5.41938281E+00	1.31081903E+54	6.93686578E-01
1.33187036E+18	5.41938281E+00	1.31080788E+54	6.93678526E-01
1.33321703E+18	5.41938232E+00	1.31079676E+54	6.93670497E-01
1.33456370E+18	5.41938232E+00	1.31078568E+54	6.93662492E-01
1.33591037E+18	5.41938184E+00	1.31077463E+54	6.93654509E-01
1.33725704E+18	5.41938184E+00	1.31076360E+54	6.93646549E-01
1.33860371E+18	5.41938184E+00	1.31075261E+54	6.93638612E-01
1.33995039E+18	5.41938184E+00	1.31074166E+54	6.93630698E-01
1.34129706E+18	5.41938184E+00	1.31073073E+54	6.93622806E-01
1.34264373E+18	5.41938135E+00	1.31071983E+54	6.93614938E-01
1.34399040E+18	5.41938135E+00	1.31070897E+54	6.93607091E-01
1.34533707E+18	5.41938135E+00	1.31069814E+54	6.93599268E-01
